#Loop_length	position	psi	phi	counts
4	1	-180.0	25.0	0.0
4	1	-180.0	30.0	0.0
4	1	-180.0	35.0	0.0
4	1	-180.0	40.0	0.0
4	1	-180.0	45.0	0.0
4	1	-180.0	50.0	0.0
4	1	-180.0	55.0	0.0
4	1	-180.0	60.0	0.0
4	1	-180.0	65.0	0.0
4	1	-180.0	70.0	0.0
4	1	-180.0	75.0	0.0
4	1	-180.0	80.0	0.0
4	1	-180.0	85.0	0.0
4	1	-180.0	90.0	0.0
4	1	-180.0	95.0	0.0
4	1	-180.0	100.0	0.0
4	1	-180.0	105.0	0.0
4	1	-180.0	110.0	0.0
4	1	-180.0	115.0	0.0
4	1	-180.0	120.0	3.8528087711079264e-295
4	1	-180.0	125.0	2.9241858780419734e-227
4	1	-180.0	130.0	3.0822683678655808e-170
4	1	-180.0	135.0	4.512049709276721e-124
4	1	-180.0	140.0	9.173081547808144e-89
4	1	-180.0	145.0	2.589969116785133e-64
4	1	-180.0	150.0	1.0155746903995965e-50
4	1	-180.0	155.0	5.530534490264321e-48
4	1	-180.0	160.0	4.182734451538472e-56
4	1	-180.0	165.0	4.3933058054397824e-75
4	1	-180.0	170.0	6.4085610744948925e-105
4	1	-180.0	175.0	1.2982776275658706e-145
4	1	-175.0	-180.0	1.1339031647102233e-170
4	1	-175.0	-175.0	4.430563015924813e-233
4	1	-175.0	-170.0	2.4042510856809403e-306
4	1	-175.0	-165.0	0.0
4	1	-175.0	-160.0	0.0
4	1	-175.0	-155.0	0.0
4	1	-175.0	-150.0	0.0
4	1	-175.0	-145.0	0.0
4	1	-175.0	-140.0	0.0
4	1	-175.0	-135.0	0.0
4	1	-175.0	-130.0	0.0
4	1	-175.0	-125.0	0.0
4	1	-175.0	-120.0	0.0
4	1	-175.0	-115.0	0.0
4	1	-175.0	-110.0	0.0
4	1	-175.0	-105.0	0.0
4	1	-175.0	-100.0	0.0
4	1	-175.0	-95.0	0.0
4	1	-175.0	-90.0	0.0
4	1	-175.0	-85.0	0.0
4	1	-175.0	-80.0	0.0
4	1	-175.0	-75.0	0.0
4	1	-175.0	-70.0	0.0
4	1	-175.0	-65.0	0.0
4	1	-175.0	-60.0	0.0
4	1	-175.0	-55.0	0.0
4	1	-175.0	-50.0	0.0
4	1	-175.0	-45.0	0.0
4	1	-175.0	-40.0	0.0
4	1	-175.0	-35.0	0.0
4	1	-175.0	-30.0	0.0
4	1	-175.0	-25.0	0.0
4	1	-175.0	-20.0	0.0
4	1	-175.0	-15.0	0.0
4	1	-175.0	-10.0	0.0
4	1	-175.0	-5.0	0.0
4	1	-175.0	0.0	0.0
4	1	-175.0	5.0	0.0
4	1	-175.0	10.0	0.0
4	1	-175.0	15.0	0.0
4	1	-175.0	20.0	0.0
4	1	-175.0	25.0	0.0
4	1	-175.0	30.0	0.0
4	1	-175.0	35.0	0.0
4	1	-175.0	40.0	0.0
4	1	-175.0	45.0	0.0
4	1	-175.0	50.0	0.0
4	1	-175.0	55.0	0.0
4	1	-175.0	60.0	0.0
4	1	-175.0	65.0	0.0
4	1	-175.0	70.0	0.0
4	1	-175.0	75.0	0.0
4	1	-175.0	80.0	0.0
4	1	-175.0	85.0	0.0
4	1	-175.0	90.0	0.0
4	1	-175.0	95.0	0.0
4	1	-175.0	100.0	0.0
4	1	-175.0	105.0	0.0
4	1	-175.0	110.0	0.0
4	1	-175.0	115.0	0.0
4	1	-175.0	120.0	1.1960266314804587e-268
4	1	-175.0	125.0	9.077544184813372e-201
4	1	-175.0	130.0	9.568279331643904e-144
4	1	-175.0	135.0	1.4006746598291377e-97
4	1	-175.0	140.0	2.847597811288458e-62
4	1	-175.0	145.0	8.040035782767356e-38
4	1	-175.0	150.0	3.1526464149584048e-24
4	1	-175.0	155.0	1.716842680145483e-21
4	1	-175.0	160.0	1.2984453923499443e-29
4	1	-175.0	165.0	1.3638130142733203e-48
4	1	-175.0	170.0	1.9894082914373041e-78
4	1	-175.0	175.0	4.0302405592204885e-119
4	1	-170.0	-180.0	4.888519095072194e-155
4	1	-170.0	-175.0	1.910118304573581e-217
4	1	-170.0	-170.0	1.036528312777245e-290
4	1	-170.0	-165.0	0.0
4	1	-170.0	-160.0	0.0
4	1	-170.0	-155.0	0.0
4	1	-170.0	-150.0	0.0
4	1	-170.0	-145.0	0.0
4	1	-170.0	-140.0	0.0
4	1	-170.0	-135.0	0.0
4	1	-170.0	-130.0	0.0
4	1	-170.0	-125.0	0.0
4	1	-170.0	-120.0	0.0
4	1	-170.0	-115.0	0.0
4	1	-170.0	-110.0	0.0
4	1	-170.0	-105.0	0.0
4	1	-170.0	-100.0	0.0
4	1	-170.0	-95.0	0.0
4	1	-170.0	-90.0	0.0
4	1	-170.0	-85.0	0.0
4	1	-170.0	-80.0	0.0
4	1	-170.0	-75.0	0.0
4	1	-170.0	-70.0	0.0
4	1	-170.0	-65.0	0.0
4	1	-170.0	-60.0	0.0
4	1	-170.0	-55.0	0.0
4	1	-170.0	-50.0	0.0
4	1	-170.0	-45.0	0.0
4	1	-170.0	-40.0	0.0
4	1	-170.0	-35.0	0.0
4	1	-170.0	-30.0	0.0
4	1	-170.0	-25.0	0.0
4	1	-170.0	-20.0	0.0
4	1	-170.0	-15.0	0.0
4	1	-170.0	-10.0	0.0
4	1	-170.0	-5.0	0.0
4	1	-170.0	0.0	0.0
4	1	-170.0	5.0	0.0
4	1	-170.0	10.0	0.0
4	1	-170.0	15.0	0.0
4	1	-170.0	20.0	0.0
4	1	-170.0	25.0	0.0
4	1	-170.0	30.0	0.0
4	1	-170.0	35.0	0.0
4	1	-170.0	40.0	0.0
4	1	-170.0	45.0	0.0
4	1	-170.0	50.0	0.0
4	1	-170.0	55.0	0.0
4	1	-170.0	60.0	0.0
4	1	-170.0	65.0	0.0
4	1	-170.0	70.0	0.0
4	1	-170.0	75.0	0.0
4	1	-170.0	80.0	0.0
4	1	-170.0	85.0	0.0
4	1	-170.0	90.0	0.0
4	1	-170.0	95.0	0.0
4	1	-170.0	100.0	0.0
4	1	-170.0	105.0	0.0
4	1	-170.0	110.0	0.0
4	1	-170.0	115.0	0.0
4	1	-170.0	120.0	5.156347744827887e-253
4	1	-170.0	125.0	3.9135394859897275e-185
4	1	-170.0	130.0	4.125106770619115e-128
4	1	-170.0	135.0	6.03863278069988e-82
4	1	-170.0	140.0	1.2276653517522284e-46
4	1	-170.0	145.0	3.4662455906599666e-22
4	1	-170.0	150.0	1.3591788681067524e-08
4	1	-170.0	155.0	7.4017063240765865e-06
4	1	-170.0	160.0	5.597898737705129e-14
4	1	-170.0	165.0	5.87971369150107e-33
4	1	-170.0	170.0	8.576799786136559e-63
4	1	-170.0	175.0	1.737530024137357e-103
4	1	-165.0	-180.0	2.926958850757865e-150
4	1	-165.0	-175.0	1.1436669406082548e-212
4	1	-165.0	-170.0	6.206124309103965e-286
4	1	-165.0	-165.0	0.0
4	1	-165.0	-160.0	0.0
4	1	-165.0	-155.0	0.0
4	1	-165.0	-150.0	0.0
4	1	-165.0	-145.0	0.0
4	1	-165.0	-140.0	0.0
4	1	-165.0	-135.0	0.0
4	1	-165.0	-130.0	0.0
4	1	-165.0	-125.0	0.0
4	1	-165.0	-120.0	0.0
4	1	-165.0	-115.0	0.0
4	1	-165.0	-110.0	0.0
4	1	-165.0	-105.0	0.0
4	1	-165.0	-100.0	0.0
4	1	-165.0	-95.0	0.0
4	1	-165.0	-90.0	0.0
4	1	-165.0	-85.0	0.0
4	1	-165.0	-80.0	0.0
4	1	-165.0	-75.0	0.0
4	1	-165.0	-70.0	0.0
4	1	-165.0	-65.0	0.0
4	1	-165.0	-60.0	0.0
4	1	-165.0	-55.0	0.0
4	1	-165.0	-50.0	0.0
4	1	-165.0	-45.0	0.0
4	1	-165.0	-40.0	0.0
4	1	-165.0	-35.0	0.0
4	1	-165.0	-30.0	0.0
4	1	-165.0	-25.0	0.0
4	1	-165.0	-20.0	0.0
4	1	-165.0	-15.0	0.0
4	1	-165.0	-10.0	0.0
4	1	-165.0	-5.0	0.0
4	1	-165.0	0.0	0.0
4	1	-165.0	5.0	0.0
4	1	-165.0	10.0	0.0
4	1	-165.0	15.0	0.0
4	1	-165.0	20.0	0.0
4	1	-165.0	25.0	0.0
4	1	-165.0	30.0	0.0
4	1	-165.0	35.0	0.0
4	1	-165.0	40.0	0.0
4	1	-165.0	45.0	0.0
4	1	-165.0	50.0	0.0
4	1	-165.0	55.0	0.0
4	1	-165.0	60.0	0.0
4	1	-165.0	65.0	0.0
4	1	-165.0	70.0	0.0
4	1	-165.0	75.0	0.0
4	1	-165.0	80.0	0.0
4	1	-165.0	85.0	0.0
4	1	-165.0	90.0	0.0
4	1	-165.0	95.0	0.0
4	1	-165.0	100.0	0.0
4	1	-165.0	105.0	0.0
4	1	-165.0	110.0	0.0
4	1	-165.0	115.0	0.0
4	1	-165.0	120.0	3.0873189560666558e-248
4	1	-165.0	125.0	2.3431981779215805e-180
4	1	-165.0	130.0	2.4698722737435688e-123
4	1	-165.0	135.0	3.615579548776431e-77
4	1	-165.0	140.0	7.350540924964692e-42
4	1	-165.0	145.0	2.075384797148426e-17
4	1	-165.0	150.0	0.0008137966816532124
4	1	-165.0	155.0	0.4431708133820123
4	1	-165.0	160.0	3.351693823286648e-09
4	1	-165.0	165.0	3.5204281080970395e-28
4	1	-165.0	170.0	5.135285258579894e-58
4	1	-165.0	175.0	1.0403311889960528e-98
4	1	-160.0	-180.0	2.4338503440394003e-156
4	1	-160.0	-175.0	9.509919062050243e-219
4	1	-160.0	-170.0	5.160570597346149e-292
4	1	-160.0	-165.0	0.0
4	1	-160.0	-160.0	0.0
4	1	-160.0	-155.0	0.0
4	1	-160.0	-150.0	0.0
4	1	-160.0	-145.0	0.0
4	1	-160.0	-140.0	0.0
4	1	-160.0	-135.0	0.0
4	1	-160.0	-130.0	0.0
4	1	-160.0	-125.0	0.0
4	1	-160.0	-120.0	0.0
4	1	-160.0	-115.0	0.0
4	1	-160.0	-110.0	0.0
4	1	-160.0	-105.0	0.0
4	1	-160.0	-100.0	0.0
4	1	-160.0	-95.0	0.0
4	1	-160.0	-90.0	0.0
4	1	-160.0	-85.0	0.0
4	1	-160.0	-80.0	0.0
4	1	-160.0	-75.0	0.0
4	1	-160.0	-70.0	0.0
4	1	-160.0	-65.0	0.0
4	1	-160.0	-60.0	0.0
4	1	-160.0	-55.0	0.0
4	1	-160.0	-50.0	0.0
4	1	-160.0	-45.0	0.0
4	1	-160.0	-40.0	0.0
4	1	-160.0	-35.0	0.0
4	1	-160.0	-30.0	0.0
4	1	-160.0	-25.0	0.0
4	1	-160.0	-20.0	0.0
4	1	-160.0	-15.0	0.0
4	1	-160.0	-10.0	0.0
4	1	-160.0	-5.0	0.0
4	1	-160.0	0.0	0.0
4	1	-160.0	5.0	0.0
4	1	-160.0	10.0	0.0
4	1	-160.0	15.0	0.0
4	1	-160.0	20.0	0.0
4	1	-160.0	25.0	0.0
4	1	-160.0	30.0	0.0
4	1	-160.0	35.0	0.0
4	1	-160.0	40.0	0.0
4	1	-160.0	45.0	0.0
4	1	-160.0	50.0	0.0
4	1	-160.0	55.0	0.0
4	1	-160.0	60.0	0.0
4	1	-160.0	65.0	0.0
4	1	-160.0	70.0	0.0
4	1	-160.0	75.0	0.0
4	1	-160.0	80.0	0.0
4	1	-160.0	85.0	0.0
4	1	-160.0	90.0	0.0
4	1	-160.0	95.0	0.0
4	1	-160.0	100.0	0.0
4	1	-160.0	105.0	0.0
4	1	-160.0	110.0	0.0
4	1	-160.0	115.0	0.0
4	1	-160.0	120.0	2.5671943770019787e-254
4	1	-160.0	125.0	1.948436579492835e-186
4	1	-160.0	130.0	2.0537697281352897e-129
4	1	-160.0	135.0	3.006458231010951e-83
4	1	-160.0	140.0	6.112185880053898e-48
4	1	-160.0	145.0	1.7257420620197508e-23
4	1	-160.0	150.0	6.766953123057912e-10
4	1	-160.0	155.0	3.6850925879561e-07
4	1	-160.0	160.0	2.7870296717047283e-15
4	1	-160.0	165.0	2.9273370754219616e-34
4	1	-160.0	170.0	4.2701371732981314e-64
4	1	-160.0	175.0	8.650652610293305e-105
4	1	-155.0	-180.0	2.8106649376536993e-173
4	1	-155.0	-175.0	1.0982267719578598e-235
4	1	-155.0	-170.0	5.95954261188273e-309
4	1	-155.0	-165.0	0.0
4	1	-155.0	-160.0	0.0
4	1	-155.0	-155.0	0.0
4	1	-155.0	-150.0	0.0
4	1	-155.0	-145.0	0.0
4	1	-155.0	-140.0	0.0
4	1	-155.0	-135.0	0.0
4	1	-155.0	-130.0	0.0
4	1	-155.0	-125.0	0.0
4	1	-155.0	-120.0	0.0
4	1	-155.0	-115.0	0.0
4	1	-155.0	-110.0	0.0
4	1	-155.0	-105.0	0.0
4	1	-155.0	-100.0	0.0
4	1	-155.0	-95.0	0.0
4	1	-155.0	-90.0	0.0
4	1	-155.0	-85.0	0.0
4	1	-155.0	-80.0	0.0
4	1	-155.0	-75.0	0.0
4	1	-155.0	-70.0	0.0
4	1	-155.0	-65.0	0.0
4	1	-155.0	-60.0	0.0
4	1	-155.0	-55.0	0.0
4	1	-155.0	-50.0	0.0
4	1	-155.0	-45.0	0.0
4	1	-155.0	-40.0	0.0
4	1	-155.0	-35.0	0.0
4	1	-155.0	-30.0	0.0
4	1	-155.0	-25.0	0.0
4	1	-155.0	-20.0	0.0
4	1	-155.0	-15.0	0.0
4	1	-155.0	-10.0	0.0
4	1	-155.0	-5.0	0.0
4	1	-155.0	0.0	0.0
4	1	-155.0	5.0	0.0
4	1	-155.0	10.0	0.0
4	1	-155.0	15.0	0.0
4	1	-155.0	20.0	0.0
4	1	-155.0	25.0	0.0
4	1	-155.0	30.0	0.0
4	1	-155.0	35.0	0.0
4	1	-155.0	40.0	0.0
4	1	-155.0	45.0	0.0
4	1	-155.0	50.0	0.0
4	1	-155.0	55.0	0.0
4	1	-155.0	60.0	0.0
4	1	-155.0	65.0	0.0
4	1	-155.0	70.0	0.0
4	1	-155.0	75.0	0.0
4	1	-155.0	80.0	0.0
4	1	-155.0	85.0	0.0
4	1	-155.0	90.0	0.0
4	1	-155.0	95.0	0.0
4	1	-155.0	100.0	0.0
4	1	-155.0	105.0	0.0
4	1	-155.0	110.0	0.0
4	1	-155.0	115.0	0.0
4	1	-155.0	120.0	2.9646536161324454e-271
4	1	-155.0	125.0	2.2500982406886073e-203
4	1	-155.0	130.0	2.3717393220258663e-146
4	1	-155.0	135.0	3.4719253618520967e-100
4	1	-155.0	140.0	7.058489273000018e-65
4	1	-155.0	145.0	1.992925619700546e-40
4	1	-155.0	150.0	7.81462916333576e-27
4	1	-155.0	155.0	4.255627530403352e-24
4	1	-155.0	160.0	3.2185243425690965e-32
4	1	-155.0	165.0	3.3805544776951315e-51
4	1	-155.0	170.0	4.931250132677198e-81
4	1	-155.0	175.0	9.989967558654557e-122
4	1	-150.0	-180.0	4.5077750366919555e-201
4	1	-150.0	-175.0	1.761348057158091e-263
4	1	-150.0	-170.0	0.0
4	1	-150.0	-165.0	0.0
4	1	-150.0	-160.0	0.0
4	1	-150.0	-155.0	0.0
4	1	-150.0	-150.0	0.0
4	1	-150.0	-145.0	0.0
4	1	-150.0	-140.0	0.0
4	1	-150.0	-135.0	0.0
4	1	-150.0	-130.0	0.0
4	1	-150.0	-125.0	0.0
4	1	-150.0	-120.0	0.0
4	1	-150.0	-115.0	0.0
4	1	-150.0	-110.0	0.0
4	1	-150.0	-105.0	0.0
4	1	-150.0	-100.0	0.0
4	1	-150.0	-95.0	0.0
4	1	-150.0	-90.0	0.0
4	1	-150.0	-85.0	0.0
4	1	-150.0	-80.0	0.0
4	1	-150.0	-75.0	0.0
4	1	-150.0	-70.0	0.0
4	1	-150.0	-65.0	0.0
4	1	-150.0	-60.0	0.0
4	1	-150.0	-55.0	0.0
4	1	-150.0	-50.0	0.0
4	1	-150.0	-45.0	0.0
4	1	-150.0	-40.0	0.0
4	1	-150.0	-35.0	0.0
4	1	-150.0	-30.0	0.0
4	1	-150.0	-25.0	0.0
4	1	-150.0	-20.0	0.0
4	1	-150.0	-15.0	0.0
4	1	-150.0	-10.0	0.0
4	1	-150.0	-5.0	0.0
4	1	-150.0	0.0	0.0
4	1	-150.0	5.0	0.0
4	1	-150.0	10.0	0.0
4	1	-150.0	15.0	0.0
4	1	-150.0	20.0	0.0
4	1	-150.0	25.0	0.0
4	1	-150.0	30.0	0.0
4	1	-150.0	35.0	0.0
4	1	-150.0	40.0	0.0
4	1	-150.0	45.0	0.0
4	1	-150.0	50.0	0.0
4	1	-150.0	55.0	0.0
4	1	-150.0	60.0	0.0
4	1	-150.0	65.0	0.0
4	1	-150.0	70.0	0.0
4	1	-150.0	75.0	0.0
4	1	-150.0	80.0	0.0
4	1	-150.0	85.0	0.0
4	1	-150.0	90.0	0.0
4	1	-150.0	95.0	0.0
4	1	-150.0	100.0	0.0
4	1	-150.0	105.0	0.0
4	1	-150.0	110.0	0.0
4	1	-150.0	115.0	0.0
4	1	-150.0	120.0	4.754743756257076e-299
4	1	-150.0	125.0	3.6087320632207185e-231
4	1	-150.0	130.0	3.8038213542073114e-174
4	1	-150.0	135.0	5.568311706510096e-128
4	1	-150.0	140.0	1.1320481966857522e-92
4	1	-150.0	145.0	3.1962758129289473e-68
4	1	-150.0	150.0	1.253318735775617e-54
4	1	-150.0	155.0	6.825221779379113e-52
4	1	-150.0	160.0	5.161904392107918e-60
4	1	-150.0	165.0	5.421770087420105e-79
4	1	-150.0	170.0	7.908792666806656e-109
4	1	-150.0	175.0	1.6022018766796855e-149
4	1	-145.0	-180.0	1.0040453861499563e-239
4	1	-145.0	-175.0	3.923162482153213e-302
4	1	-145.0	-170.0	0.0
4	1	-145.0	-165.0	0.0
4	1	-145.0	-160.0	0.0
4	1	-145.0	-155.0	0.0
4	1	-145.0	-150.0	0.0
4	1	-145.0	-145.0	0.0
4	1	-145.0	-140.0	0.0
4	1	-145.0	-135.0	0.0
4	1	-145.0	-130.0	0.0
4	1	-145.0	-125.0	0.0
4	1	-145.0	-120.0	0.0
4	1	-145.0	-115.0	0.0
4	1	-145.0	-110.0	0.0
4	1	-145.0	-105.0	0.0
4	1	-145.0	-100.0	0.0
4	1	-145.0	-95.0	0.0
4	1	-145.0	-90.0	0.0
4	1	-145.0	-85.0	0.0
4	1	-145.0	-80.0	0.0
4	1	-145.0	-75.0	0.0
4	1	-145.0	-70.0	0.0
4	1	-145.0	-65.0	0.0
4	1	-145.0	-60.0	0.0
4	1	-145.0	-55.0	0.0
4	1	-145.0	-50.0	0.0
4	1	-145.0	-45.0	0.0
4	1	-145.0	-40.0	0.0
4	1	-145.0	-35.0	0.0
4	1	-145.0	-30.0	0.0
4	1	-145.0	-25.0	0.0
4	1	-145.0	-20.0	0.0
4	1	-145.0	-15.0	0.0
4	1	-145.0	-10.0	0.0
4	1	-145.0	-5.0	0.0
4	1	-145.0	0.0	0.0
4	1	-145.0	5.0	0.0
4	1	-145.0	10.0	0.0
4	1	-145.0	15.0	0.0
4	1	-145.0	20.0	0.0
4	1	-145.0	25.0	0.0
4	1	-145.0	30.0	0.0
4	1	-145.0	35.0	0.0
4	1	-145.0	40.0	0.0
4	1	-145.0	45.0	0.0
4	1	-145.0	50.0	0.0
4	1	-145.0	55.0	0.0
4	1	-145.0	60.0	0.0
4	1	-145.0	65.0	0.0
4	1	-145.0	70.0	0.0
4	1	-145.0	75.0	0.0
4	1	-145.0	80.0	0.0
4	1	-145.0	85.0	0.0
4	1	-145.0	90.0	0.0
4	1	-145.0	95.0	0.0
4	1	-145.0	100.0	0.0
4	1	-145.0	105.0	0.0
4	1	-145.0	110.0	0.0
4	1	-145.0	115.0	0.0
4	1	-145.0	120.0	0.0
4	1	-145.0	125.0	8.03795830190089e-270
4	1	-145.0	130.0	8.472493079941424e-213
4	1	-145.0	135.0	1.2402654595800559e-166
4	1	-145.0	140.0	2.5214829034942827e-131
4	1	-145.0	145.0	7.119268279166602e-107
4	1	-145.0	150.0	2.7915964833823583e-93
4	1	-145.0	155.0	1.520225029256288e-90
4	1	-145.0	160.0	1.1497437752453933e-98
4	1	-145.0	165.0	1.2076253133152982e-117
4	1	-145.0	170.0	1.761575660384153e-147
4	1	-145.0	175.0	3.5686860787568866e-188
4	1	-140.0	-180.0	3.105863806600922e-289
4	1	-140.0	-175.0	0.0
4	1	-140.0	-170.0	0.0
4	1	-140.0	-165.0	0.0
4	1	-140.0	-160.0	0.0
4	1	-140.0	-155.0	0.0
4	1	-140.0	-150.0	0.0
4	1	-140.0	-145.0	0.0
4	1	-140.0	-140.0	0.0
4	1	-140.0	-135.0	0.0
4	1	-140.0	-130.0	0.0
4	1	-140.0	-125.0	0.0
4	1	-140.0	-120.0	0.0
4	1	-140.0	-115.0	0.0
4	1	-140.0	-110.0	0.0
4	1	-140.0	-105.0	0.0
4	1	-140.0	-100.0	0.0
4	1	-140.0	-95.0	0.0
4	1	-140.0	-90.0	0.0
4	1	-140.0	-85.0	0.0
4	1	-140.0	-80.0	0.0
4	1	-140.0	-75.0	0.0
4	1	-140.0	-70.0	0.0
4	1	-140.0	-65.0	0.0
4	1	-140.0	-60.0	0.0
4	1	-140.0	-55.0	0.0
4	1	-140.0	-50.0	0.0
4	1	-140.0	-45.0	0.0
4	1	-140.0	-40.0	0.0
4	1	-140.0	-35.0	0.0
4	1	-140.0	-30.0	0.0
4	1	-140.0	-25.0	0.0
4	1	-140.0	-20.0	0.0
4	1	-140.0	-15.0	0.0
4	1	-140.0	-10.0	0.0
4	1	-140.0	-5.0	0.0
4	1	-140.0	0.0	0.0
4	1	-140.0	5.0	0.0
4	1	-140.0	10.0	0.0
4	1	-140.0	15.0	0.0
4	1	-140.0	20.0	0.0
4	1	-140.0	25.0	0.0
4	1	-140.0	30.0	0.0
4	1	-140.0	35.0	0.0
4	1	-140.0	40.0	0.0
4	1	-140.0	45.0	0.0
4	1	-140.0	50.0	0.0
4	1	-140.0	55.0	0.0
4	1	-140.0	60.0	0.0
4	1	-140.0	65.0	0.0
4	1	-140.0	70.0	0.0
4	1	-140.0	75.0	0.0
4	1	-140.0	80.0	0.0
4	1	-140.0	85.0	0.0
4	1	-140.0	90.0	0.0
4	1	-140.0	95.0	0.0
4	1	-140.0	100.0	0.0
4	1	-140.0	105.0	0.0
4	1	-140.0	110.0	0.0
4	1	-140.0	115.0	0.0
4	1	-140.0	120.0	0.0
4	1	-140.0	125.0	2.48643e-319
4	1	-140.0	130.0	2.620838656464553e-262
4	1	-140.0	135.0	3.8365751734173656e-216
4	1	-140.0	140.0	7.799829168037938e-181
4	1	-140.0	145.0	2.2022388611867434e-156
4	1	-140.0	150.0	8.635385013439265e-143
4	1	-140.0	155.0	4.702588111441229e-140
4	1	-140.0	160.0	3.556559920157082e-148
4	1	-140.0	165.0	3.735607776600169e-167
4	1	-140.0	170.0	5.449170088969895e-197
4	1	-140.0	175.0	1.1039195122078064e-237
4	1	-135.0	-180.0	0.0
4	1	-135.0	-175.0	0.0
4	1	-135.0	-170.0	0.0
4	1	-135.0	-165.0	0.0
4	1	-135.0	-160.0	0.0
4	1	-135.0	-155.0	0.0
4	1	-135.0	-150.0	0.0
4	1	-135.0	-145.0	0.0
4	1	-135.0	-140.0	0.0
4	1	-135.0	-135.0	0.0
4	1	-135.0	-130.0	0.0
4	1	-135.0	-125.0	0.0
4	1	-135.0	-120.0	0.0
4	1	-135.0	-115.0	0.0
4	1	-135.0	-110.0	0.0
4	1	-135.0	-105.0	0.0
4	1	-135.0	-100.0	0.0
4	1	-135.0	-95.0	0.0
4	1	-135.0	-90.0	0.0
4	1	-135.0	-85.0	0.0
4	1	-135.0	-80.0	0.0
4	1	-135.0	-75.0	0.0
4	1	-135.0	-70.0	0.0
4	1	-135.0	-65.0	0.0
4	1	-135.0	-60.0	0.0
4	1	-135.0	-55.0	0.0
4	1	-135.0	-50.0	0.0
4	1	-135.0	-45.0	0.0
4	1	-135.0	-40.0	0.0
4	1	-135.0	-35.0	0.0
4	1	-135.0	-30.0	0.0
4	1	-135.0	-25.0	0.0
4	1	-135.0	-20.0	0.0
4	1	-135.0	-15.0	0.0
4	1	-135.0	-10.0	0.0
4	1	-135.0	-5.0	0.0
4	1	-135.0	0.0	0.0
4	1	-135.0	5.0	0.0
4	1	-135.0	10.0	0.0
4	1	-135.0	15.0	0.0
4	1	-135.0	20.0	0.0
4	1	-135.0	25.0	0.0
4	1	-135.0	30.0	0.0
4	1	-135.0	35.0	0.0
4	1	-135.0	40.0	0.0
4	1	-135.0	45.0	0.0
4	1	-135.0	50.0	0.0
4	1	-135.0	55.0	0.0
4	1	-135.0	60.0	0.0
4	1	-135.0	65.0	0.0
4	1	-135.0	70.0	0.0
4	1	-135.0	75.0	0.0
4	1	-135.0	80.0	0.0
4	1	-135.0	85.0	0.0
4	1	-135.0	90.0	0.0
4	1	-135.0	95.0	0.0
4	1	-135.0	100.0	0.0
4	1	-135.0	105.0	0.0
4	1	-135.0	110.0	0.0
4	1	-135.0	115.0	0.0
4	1	-135.0	120.0	0.0
4	1	-135.0	125.0	0.0
4	1	-135.0	130.0	1.14e-322
4	1	-135.0	135.0	1.6482031035788318e-276
4	1	-135.0	140.0	3.3508277724410714e-241
4	1	-135.0	145.0	9.460877896983248e-217
4	1	-135.0	150.0	3.7097848305865564e-203
4	1	-135.0	155.0	2.0202446113486253e-200
4	1	-135.0	160.0	1.5279077910639677e-208
4	1	-135.0	165.0	1.6048272359697666e-227
4	1	-135.0	170.0	2.3409782544594695e-257
4	1	-135.0	175.0	4.742468175077005e-298
4	1	-130.0	-180.0	0.0
4	1	-130.0	-175.0	0.0
4	1	-130.0	-170.0	0.0
4	1	-130.0	-165.0	0.0
4	1	-130.0	-160.0	0.0
4	1	-130.0	-155.0	0.0
4	1	-130.0	-150.0	0.0
4	1	-130.0	-145.0	0.0
4	1	-130.0	-140.0	0.0
4	1	-130.0	-135.0	0.0
4	1	-130.0	-130.0	0.0
4	1	-130.0	-125.0	0.0
4	1	-130.0	-120.0	0.0
4	1	-130.0	-115.0	0.0
4	1	-130.0	-110.0	0.0
4	1	-130.0	-105.0	0.0
4	1	-130.0	-100.0	0.0
4	1	-130.0	-95.0	0.0
4	1	-130.0	-90.0	0.0
4	1	-130.0	-85.0	0.0
4	1	-130.0	-80.0	0.0
4	1	-130.0	-75.0	0.0
4	1	-130.0	-70.0	0.0
4	1	-130.0	-65.0	0.0
4	1	-130.0	-60.0	0.0
4	1	-130.0	-55.0	0.0
4	1	-130.0	-50.0	0.0
4	1	-130.0	-45.0	0.0
4	1	-130.0	-40.0	0.0
4	1	-130.0	-35.0	0.0
4	1	-130.0	-30.0	0.0
4	1	-130.0	-25.0	0.0
4	1	-130.0	-20.0	0.0
4	1	-130.0	-15.0	0.0
4	1	-130.0	-10.0	0.0
4	1	-130.0	-5.0	0.0
4	1	-130.0	0.0	0.0
4	1	-130.0	5.0	0.0
4	1	-130.0	10.0	0.0
4	1	-130.0	15.0	0.0
4	1	-130.0	20.0	0.0
4	1	-130.0	25.0	0.0
4	1	-130.0	30.0	0.0
4	1	-130.0	35.0	0.0
4	1	-130.0	40.0	0.0
4	1	-130.0	45.0	0.0
4	1	-130.0	50.0	0.0
4	1	-130.0	55.0	0.0
4	1	-130.0	60.0	0.0
4	1	-130.0	65.0	0.0
4	1	-130.0	70.0	0.0
4	1	-130.0	75.0	0.0
4	1	-130.0	80.0	0.0
4	1	-130.0	85.0	0.0
4	1	-130.0	90.0	0.0
4	1	-130.0	95.0	0.0
4	1	-130.0	100.0	0.0
4	1	-130.0	105.0	0.0
4	1	-130.0	110.0	0.0
4	1	-130.0	115.0	0.0
4	1	-130.0	120.0	0.0
4	1	-130.0	125.0	0.0
4	1	-130.0	130.0	0.0
